feature_table,feature_set,model,mode,n,balanced_accuracy,macro_recall,macro_f1,T1_recall,T2_recall,T3_recall,T4_recall,T4_precision,T4_f1,n_pred_T4,w_T1,w_T2,w_T3,w_T4,thr_ge_T2,thr_ge_T3,thr_ge_T4,source_file
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_subsample_leaf2,raw_posthoc_t3_to_t4,745,0.5059339256026526,0.5059339256026526,0.5099079625636129,0.4251497005988024,0.6810035842293907,0.3791208791208791,0.5384615384615384,0.5080645161290323,0.5228215767634855,124,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_leaf2,raw,745,0.5041207317139325,0.5041207317139325,0.5092587714291568,0.497005988023952,0.6415770609318996,0.3736263736263736,0.5042735042735043,0.5130434782608696,0.5086206896551724,115,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_leaf2,raw,745,0.5038041605551746,0.5038041605551746,0.5117983809859672,0.467065868263473,0.6702508960573477,0.3736263736263736,0.5042735042735043,0.5363636363636364,0.5198237885462555,110,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu,rf_depth12_leaf1,raw,745,0.5035429259642125,0.5035429259642125,0.512848992608389,0.4610778443113772,0.6953405017921147,0.3791208791208791,0.4786324786324786,0.5283018867924528,0.5022421524663677,106,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_subsample_leaf2,raw,745,0.5016311757909209,0.5016311757909209,0.5102617460021805,0.4311377245508982,0.6810035842293907,0.3901098901098901,0.5042735042735043,0.5462962962962963,0.5244444444444445,108,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_subsample_leaf2,raw,745,0.5005920452607723,0.5005920452607723,0.509403446869602,0.4251497005988024,0.6810035842293907,0.4175824175824176,0.4786324786324786,0.5283018867924528,0.5022421524663677,106,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_depth12_leaf1,raw_posthoc_t3_to_t4,745,0.5003536587465504,0.5003536587465504,0.50658994611069,0.3832335329341317,0.7060931899641577,0.3736263736263736,0.5384615384615384,0.5431034482758621,0.5407725321888412,116,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu,rf_leaf2,ordinal_default,745,0.500174146566845,0.500174146566845,0.5141672067402036,0.437125748502994,0.6630824372759857,0.532967032967033,0.3675213675213675,0.6142857142857143,0.4598930481283422,70,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_depth12_leaf1,raw_posthoc_t3_to_t4,745,0.500084051441015,0.500084051441015,0.506399031087692,0.4071856287425149,0.7060931899641577,0.3571428571428571,0.5299145299145299,0.5391304347826087,0.5344827586206896,115,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_leaf2,ordinal_default,745,0.4992685372490278,0.4992685372490278,0.5127511975369244,0.4431137724550898,0.6559139784946236,0.521978021978022,0.376068376068376,0.6027397260273972,0.4631578947368421,73,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_leaf2,ordinal_default,745,0.4991752876145381,0.4991752876145381,0.5143491360223957,0.4491017964071856,0.6953405017921147,0.5274725274725275,0.3247863247863248,0.6129032258064516,0.4245810055865922,62,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_leaf2,ordinal_default,745,0.4979568512744097,0.4979568512744097,0.5135152307665469,0.4011976047904191,0.7096774193548387,0.521978021978022,0.358974358974359,0.6363636363636364,0.4590163934426229,66,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_subsample_leaf2,raw,745,0.497651394599434,0.497651394599434,0.5035936137432411,0.497005988023952,0.6523297491039427,0.3626373626373626,0.4786324786324786,0.5,0.4890829694323144,112,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_subsample_leaf2,raw,745,0.497651394599434,0.497651394599434,0.5035936137432411,0.497005988023952,0.6523297491039427,0.3626373626373626,0.4786324786324786,0.5,0.4890829694323144,112,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_subsample_leaf2,raw,745,0.497651394599434,0.497651394599434,0.5035936137432411,0.497005988023952,0.6523297491039427,0.3626373626373626,0.4786324786324786,0.5,0.4890829694323144,112,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu,rf_leaf1,raw,745,0.4972974115576009,0.4972974115576009,0.5089771848358379,0.4071856287425149,0.7132616487455197,0.3901098901098901,0.4786324786324786,0.5773195876288659,0.5233644859813084,97,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu,rf_leaf1,raw_posthoc_t3_to_t4,745,0.4966379718407919,0.4966379718407919,0.503996184957241,0.4131736526946107,0.7168458781362007,0.3351648351648351,0.5213675213675214,0.5398230088495575,0.5304347826086957,113,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_depth12_leaf1,raw,745,0.4961578379339631,0.4961578379339631,0.5060144175720966,0.4610778443113772,0.7060931899641577,0.3901098901098901,0.4273504273504273,0.5102040816326531,0.4651162790697674,98,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_depth12_leaf1,raw,745,0.4961578379339631,0.4961578379339631,0.5060144175720966,0.4610778443113772,0.7060931899641577,0.3901098901098901,0.4273504273504273,0.5102040816326531,0.4651162790697674,98,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_depth12_leaf1,raw,745,0.4961578379339631,0.4961578379339631,0.5060144175720966,0.4610778443113772,0.7060931899641577,0.3901098901098901,0.4273504273504273,0.5102040816326531,0.4651162790697674,98,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu,rf_leaf1,raw,745,0.4949590951619153,0.4949590951619153,0.5062146701624426,0.4131736526946107,0.7168458781362007,0.3626373626373626,0.4871794871794871,0.5643564356435643,0.5229357798165137,101,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_leaf2,raw,745,0.4945073223516337,0.4945073223516337,0.5016154735734154,0.437125748502994,0.6666666666666666,0.3956043956043956,0.4786324786324786,0.509090909090909,0.4933920704845815,110,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_leaf1,raw,745,0.4940916937246857,0.4940916937246857,0.5075753219836616,0.3952095808383233,0.7240143369175627,0.3956043956043956,0.4615384615384615,0.574468085106383,0.5118483412322274,94,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_depth12_leaf1,raw,745,0.4936381520310436,0.4936381520310436,0.5043143289348222,0.3832335329341317,0.7060931899641577,0.4065934065934066,0.4786324786324786,0.56,0.5161290322580645,100,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_leaf1,raw_posthoc_t3_to_t4,745,0.492260191893184,0.492260191893184,0.5021071923188054,0.3952095808383233,0.7240143369175627,0.3626373626373626,0.4871794871794871,0.5377358490566038,0.5112107623318386,106,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu,rf_leaf2,ordinal_default,745,0.4899088742047985,0.4899088742047985,0.5019898947898405,0.437125748502994,0.6702508960573477,0.5274725274725275,0.3247863247863248,0.5757575757575758,0.4153005464480874,66,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_leaf2,ordinal_default,745,0.4899071053214379,0.4899071053214379,0.5047584113701707,0.4011976047904191,0.7025089605734767,0.5054945054945055,0.3504273504273504,0.6029411764705882,0.4432432432432432,68,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_depth12_leaf1,raw,745,0.4877214140783775,0.4877214140783775,0.4985868061560861,0.4071856287425149,0.7060931899641577,0.3846153846153846,0.452991452991453,0.5463917525773195,0.4953271028037383,97,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_leaf1,raw_posthoc_t3_to_t4,745,0.4871798409561593,0.4871798409561593,0.4919117647058824,0.4071856287425149,0.7491039426523297,0.2967032967032967,0.4957264957264957,0.5043478260869565,0.5,115,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_leaf1,raw_posthoc_t3_to_t4,745,0.4842799630562814,0.4842799630562814,0.4894651390316268,0.4071856287425149,0.7491039426523297,0.3021978021978022,0.4786324786324786,0.4912280701754385,0.4848484848484848,114,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_leaf1,raw_posthoc_t3_to_t4,745,0.4842799630562814,0.4842799630562814,0.4894651390316268,0.4071856287425149,0.7491039426523297,0.3021978021978022,0.4786324786324786,0.4912280701754385,0.4848484848484848,114,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_leaf1,raw_posthoc_t3_to_t4,745,0.4799311338330075,0.4799311338330075,0.4868482274560524,0.3772455089820359,0.7060931899641577,0.3406593406593406,0.4957264957264957,0.5178571428571429,0.5065502183406113,112,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_leaf1,raw_posthoc_t3_to_t4,745,0.4779565588190274,0.4779565588190274,0.4853739431652569,0.3712574850299401,0.7096774193548387,0.3351648351648351,0.4957264957264957,0.5321100917431193,0.5132743362831859,109,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_leaf1,raw,745,0.4726146784771471,0.4726146784771471,0.4846468246170702,0.3712574850299401,0.7096774193548387,0.3736263736263736,0.4358974358974359,0.5543478260869565,0.4880382775119617,92,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_leaf1,raw,745,0.472452501354375,0.472452501354375,0.4844191258701271,0.3772455089820359,0.7060931899641577,0.3791208791208791,0.4273504273504273,0.5434782608695652,0.4784688995215311,92,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_leaf1,raw,745,0.4717647005410188,0.4717647005410188,0.4827792896313982,0.4071856287425149,0.7491039426523297,0.3461538461538461,0.3846153846153846,0.5056179775280899,0.4368932038834951,89,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_leaf1,raw,745,0.4717647005410188,0.4717647005410188,0.4827792896313982,0.4071856287425149,0.7491039426523297,0.3461538461538461,0.3846153846153846,0.5056179775280899,0.4368932038834951,89,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_leaf1,raw,745,0.4717647005410188,0.4717647005410188,0.4827792896313982,0.4071856287425149,0.7491039426523297,0.3461538461538461,0.3846153846153846,0.5056179775280899,0.4368932038834951,89,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
